index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,13600518786,WXT J230224+232306,5.95,345.602,23.385,Unverified,Unverified,2025-12-19 08:11:38,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548456/1346387,source,0.9845535755157472,,CMOS38,,1699.0,1.73e-11,1759745,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600518786/CMOS38/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600518786/CMOS38/1/v2,2.980,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759745,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600518786/CMOS38/1/v2,ep13600518786wxt38s1,['known_source'],telemetry,source,v2,
2,11900518529,WXT J113444+573710,5.84,173.685,57.620,Unverified,Unverified,2025-12-19 02:21:00,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548188/1345954,source,0.7074693441390991,,CMOS48,,1262.0,1.61e-11,1759324,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900518529/CMOS48/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900518529/CMOS48/1/v1,2.629,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759324,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900518529/CMOS48/1/v1,ep11900518529wxt48s1,['known_source'],telemetry,source,v1,
3,13600518788,WXT J021034+090619,5.72,32.641,9.105,Unverified,Unverified,2025-12-19 17:53:54,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548908/1347252,source,0.9224141836166382,,CMOS25,,1273.0,1.71e-11,1760520,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600518788/CMOS25/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600518788/CMOS25/1/v2,2.121,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1760520,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600518788/CMOS25/1/v2,ep13600518788wxt25s1,['known_source'],telemetry,source,v2,
4,08500000490,WXT J073239+314019,5.71,113.164,31.672,Unverified,Unverified,2025-12-19 22:54:44,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/549177/1347926,source,0.9290170669555664,,CMOS36,,3083.0,1.50e-11,1761154,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000490/CMOS36/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000490/CMOS36/2/v2,3.003,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1761154,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000490/CMOS36/2/v2,ep08500000490wxt36s2,['known_source'],telemetry,source,v2,
5,08500000489,WXT J111705+035352,5.66,169.271,3.898,Unverified,Unverified,2025-12-20 02:24:00,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/549390/1348775,source,0.9923391342163086,,CMOS38,,3080.0,1.41e-11,1761977,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000489/CMOS38/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000489/CMOS38/1/v2,3.216,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1761977,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000489/CMOS38/1/v2,ep08500000489wxt38s1,['known_source'],telemetry,source,v2,
6,11900518530,WXT J064228+403205,5.63,100.617,40.535,Unverified,Unverified,2025-12-19 03:53:05,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548320/1346172,source,0.674248218536377,,CMOS35,,1647.0,1.22e-11,1759524,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900518530/CMOS35/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900518530/CMOS35/1/v2,2.794,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759524,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900518530/CMOS35/1/v2,ep11900518530wxt35s1,['known_source'],telemetry,source,v2,
7,08500000490,WXT J110414+061724,5.52,166.071,6.282,Unverified,Unverified,2025-12-19 23:12:17,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/549007/1347928,source,0.9642096757888794,,CMOS38,,3079.0,1.53e-11,1761155,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000490/CMOS38/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000490/CMOS38/1/v2,2.956,6.290,166.057,58.51,https://ep.bao.ac.cn/ep/data_center/ta_records/1761155,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000490/CMOS38/1/v2,ep08500000490wxt38s1,['known_source'],telemetry,source,v2,
8,11900518274,WXT J223058+270942,5.44,337.745,27.162,Unverified,Unverified,2025-12-19 01:48:04,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548164/1345879,source,0.8442073464393616,,CMOS15,,1738.0,1.14e-11,1759269,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900518274/CMOS15/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900518274/CMOS15/2/v1,2.638,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759269,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900518274/CMOS15/2/v1,ep11900518274wxt15s2,['known_source'],telemetry,source,v1,
9,08500000484,WXT J082652+461022,5.42,126.717,46.173,Unverified,Unverified,2025-12-19 06:57:33,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548279/1346426,source,0.6521008014678955,,CMOS27,,2057.0,6.51e-12,1759778,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000484/CMOS27/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000484/CMOS27/1/v2,2.303,46.173,126.717,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1759778,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000484/CMOS27/1/v2,ep08500000484wxt27s1,['known_source'],telemetry,source,v2,
10,08500000483,WXT J091451+055948,5.41,138.714,5.997,Unverified,Unverified,2025-12-19 05:31:36,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548287/1346102,source,0.9322854280471802,,CMOS17,,1530.0,1.58e-11,1759463,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000483/CMOS17/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000483/CMOS17/1/v2,2.998,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759463,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000483/CMOS17/1/v2,ep08500000483wxt17s1,['known_source'],telemetry,source,v2,
