index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,06800001093,2RXS J072128.0+554731,6.35,110.363,55.801,Unclassified,Unclassified,2026-01-02 04:46:45,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/257165/1384668,source,0.9999816417694092,,CMOS27,,4930.0,1.38e-11,1798213,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001093/CMOS27/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001093/CMOS27/3/v1,2.832,55.822,110.347,82.06,https://ep.bao.ac.cn/ep/data_center/ta_records/1798213,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001093/CMOS27/3/v1,ep06800001093wxt27s3,['known_source'],telemetry,source,v1,
2,11900538369,WXT J045523+405509,5.85,73.845,40.919,Unverified,Unverified,2026-01-02 13:16:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565827/1385182,source,0.6874381899833679,,CMOS17,,1262.0,1.48e-11,1798870,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900538369/CMOS17/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900538369/CMOS17/1/v2,2.708,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1798870,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900538369/CMOS17/1/v2,ep11900538369wxt17s1,['known_source'],telemetry,source,v2,
3,06800001094,WXT J001354+881807,5.81,3.475,88.302,Unverified,Unverified,2026-01-02 09:24:28,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565531/1384868,source,0.8723680973052979,,CMOS43,,2347.0,1.12e-11,1798305,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001094/CMOS43/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001094/CMOS43/1/v2,2.849,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1798305,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001094/CMOS43/1/v2,ep06800001094wxt43s1,['known_source'],telemetry,source,v2,
4,06800001094,WXT J023239+613507,5.68,38.162,61.585,Unverified,Unverified,2026-01-02 09:24:28,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565534/1384872,source,0.8886041641235352,,CMOS45,,2670.0,1.46e-11,1798311,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001094/CMOS45/v2?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001094/CMOS45/3/v2,3.238,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1798311,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001094/CMOS45/3/v2,ep06800001094wxt45s3,['known_source'],telemetry,source,v2,
5,11900536705,WXT J074318+182506,5.62,115.825,18.418,Unverified,Unverified,2026-01-01 21:10:24,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565063/1383563,source,0.8094878792762756,,CMOS10,,1304.0,1.77e-11,1796674,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900536705/CMOS10/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900536705/CMOS10/1/v2,3.078,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1796674,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900536705/CMOS10/1/v2,ep11900536705wxt10s1,['known_source'],telemetry,source,v2,
6,11900536705,WXT J051227+445247,5.49,78.114,44.880,Unverified,Unverified,2026-01-01 21:10:24,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/564798/1383583,source,0.487003892660141,,CMOS17,,1304.0,1.64e-11,1796685,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900536705/CMOS17/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900536705/CMOS17/1/v2,2.454,44.880,78.114,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1796685,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900536705/CMOS17/1/v2,ep11900536705wxt17s1,['known_source'],telemetry,source,v2,
7,06800001095,WXT J115342+523430,5.46,178.425,52.575,Unverified,Unverified,2026-01-02 14:12:34,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565908/1385415,source,0.9827281832695008,,CMOS23,,6252.6465,8.04e-12,1799079,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001095/CMOS23/v3?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001095/CMOS23/2/v3,2.890,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1799079,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001095/CMOS23/2/v3,ep06800001095wxt23s2,['known_source'],telemetry,source,v3,
8,11916653058,WXT J084618-405509,5.45,131.575,-40.919,Unverified,Unverified,2026-01-02 20:01:22,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/566094/1385937,source,0.9998946189880372,,CMOS44,,1007.0,4.31e-11,1799444,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916653058/CMOS44/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916653058/CMOS44/1/v2,2.929,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1799444,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916653058/CMOS44/1/v2,ep11916653058wxt44s1,['known_source'],telemetry,source,v2,
9,06800001093,WXT J092618+124536,5.36,141.571,12.755,Unverified,Unverified,2026-01-02 05:09:56,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544017/1384644,source,0.9997358918190002,,CMOS3,,3751.0,1.14e-11,1798195,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001093/CMOS3/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001093/CMOS3/1/v1,3.208,12.760,141.577,26.65,https://ep.bao.ac.cn/ep/data_center/ta_records/1798195,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001093/CMOS3/1/v1,ep06800001093wxt3s1,['known_source'],telemetry,source,v1,
10,11900538881,WXT J041919+110054,5.33,64.830,11.015,Unverified,Unverified,2026-01-02 17:34:11,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565898/1385319,source,0.7572922706604004,,CMOS23,,1608.0,7.21e-12,1799022,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900538881/CMOS23/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900538881/CMOS23/3/v1,2.376,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1799022,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900538881/CMOS23/3/v1,ep11900538881wxt23s3,['known_source'],telemetry,source,v1,
11,11900538369,WXT J060422+362436,5.31,91.091,36.410,Unverified,Unverified,2026-01-02 13:16:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/565825/1385171,source,0.6440669894218445,,CMOS6,,1677.0,1.26e-11,1798863,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900538369/CMOS6/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900538369/CMOS6/1/v2,2.721,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1798863,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900538369/CMOS6/1/v2,ep11900538369wxt6s1,['known_source'],telemetry,source,v2,
