index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11900521606,WXT J040511+262838,6.09,61.296,26.477,Unverified,Unverified,2025-12-21 08:39:02,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550612/1350841,source,0.7169036269187927,,CMOS27,,1335.0,1.16e-11,1764613,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900521606/CMOS27/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900521606/CMOS27/1/v1,2.610,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764613,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900521606/CMOS27/1/v1,ep11900521606wxt27s1,['known_source'],telemetry,source,v1,
2,08500000499,WXT J103248+343328,5.88,158.200,34.558,Unverified,Unverified,2025-12-21 10:13:28,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550839/1351287,source,0.9239602088928224,,CMOS48,,2169.0,1.41e-11,1764973,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000499/CMOS48/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000499/CMOS48/1/v1,2.966,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764973,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000499/CMOS48/1/v1,ep08500000499wxt48s1,['known_source'],telemetry,source,v1,
3,08500000501,WXT J063318+062938,5.87,98.327,6.494,Unverified,Unverified,2025-12-21 21:15:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/551398/1351930,source,0.9998843669891356,,CMOS12,,6083.0,8.16e-12,1766088,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000501/CMOS12/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000501/CMOS12/1/v2,2.688,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1766088,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000501/CMOS12/1/v2,ep08500000501wxt12s1,['known_source'],telemetry,source,v2,
4,01709250304,WXT J063549+431734,5.68,98.955,43.293,Unverified,Unverified,2025-12-21 02:03:19,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550384/1350270,source,0.9802912473678588,,CMOS9,,2968.0,1.54e-11,1764163,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/01709250304/CMOS9/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/01709250304/CMOS9/1/v1,2.823,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764163,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/01709250304/CMOS9/1/v1,ep01709250304wxt9s1,['known_source'],telemetry,source,v1,
5,11900521985,WXT J	023722-021410,5.59,39.342,-2.236,Unverified,Unverified,2025-12-21 11:29:54,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550799/1350976,source,0.1282744854688644,,CMOS17,,1089.0,2.12e-11,1764860,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900521985/CMOS17/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900521985/CMOS17/1/v1,2.563,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764860,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900521985/CMOS17/1/v1,ep11900521985wxt17s1,['known_source'],telemetry,source,v1,
6,11900522497,WXT J065323+002531,5.55,103.346,0.425,Unverified,Unverified,2025-12-21 15:00:31,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/551051/1351452,source,0.9396029710769652,,CMOS38,,1285.0,2.81e-11,1765241,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900522497/CMOS38/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900522497/CMOS38/1/v2,2.965,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1765241,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900522497/CMOS38/1/v2,ep11900522497wxt38s1,['known_source'],telemetry,source,v2,
7,08500000501,WXT J101434294337,5.43,106.145,17.520,Unverified,Unverified,2025-12-21 21:15:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/551397/1351928,source,0.9982861876487732,,CMOS10,,6032.0,9.39e-12,1766087,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000501/CMOS10/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000501/CMOS10/2/v2,2.867,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1766087,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000501/CMOS10/2/v2,ep08500000501wxt10s2,['known_source'],telemetry,source,v2,
8,08500000499,WXT J070233+292444,5.42,105.637,29.412,Unverified,Unverified,2025-12-21 10:02:38,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550834/1351272,source,0.9080216288566588,,CMOS33,,2762.0,1.49e-11,1764962,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000499/CMOS33/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000499/CMOS33/2/v2,2.812,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764962,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000499/CMOS33/2/v2,ep08500000499wxt33s2,['known_source'],telemetry,source,v2,
9,08500000497,WXT J085342+145726,5.40,133.423,14.957,Unverified,Unverified,2025-12-21 00:35:37,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550372/1350215,source,0.9924739003181458,,CMOS6,,3070.0,1.38e-11,1764131,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000497/CMOS6/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000497/CMOS6/1/v1,3.179,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764131,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000497/CMOS6/1/v1,ep08500000497wxt6s1,['known_source'],telemetry,source,v1,
10,13600522113,WXT J063011+190340,5.37,97.544,19.061,Unverified,Unverified,2025-12-21 11:52:09,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/550811/1351127,source,0.7539492845535278,,CMOS8,,1254.0,1.20e-11,1764895,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600522113/CMOS8/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600522113/CMOS8/2/v1,2.819,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1764895,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600522113/CMOS8/2/v1,ep13600522113wxt8s2,['known_source'],telemetry,source,v1,
