index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11916652784,4XMM J004150.1-091804,7.32,10.490,-9.324,Unclassified,Unclassified,2025-12-15 09:54:22,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540231/1334522,source,0.9999643564224244,,CMOS47,,1690.0,3.53e-11,1747787,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652784/CMOS47/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652784/CMOS47/1/v2,2.876,-9.325,10.464,92.45,https://ep.bao.ac.cn/ep/data_center/ta_records/1747787,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652784/CMOS47/1/v2,ep11916652784wxt47s1,['known_source'],telemetry,source,v2,
2,06800001059,WXT J065945+140118,5.40,104.936,14.022,Unverified,Unverified,2025-12-15 19:50:58,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/543993/1335178,source,0.9850479364395142,,CMOS9,,3057.0,1.32e-11,1749226,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001059/CMOS9/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001059/CMOS9/2/v1,3.178,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749226,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001059/CMOS9/2/v1,ep06800001059wxt9s2,['known_source'],telemetry,source,v1,
3,08500000473,WXT J013845-592310,5.36,24.687,-59.386,Unverified,Unverified,2025-12-15 03:32:08,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544188/1335729,source,0.87629234790802,,CMOS24,,3957.0,1.12e-11,1749601,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000473/CMOS24/v4?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000473/CMOS24/2/v4,3.111,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749601,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000473/CMOS24/2/v4,ep08500000473wxt24s2,['known_source'],telemetry,source,v4,
4,06800001059,WXT J064614-154318,5.36,101.560,-15.722,Unverified,Unverified,2025-12-15 19:53:53,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/543989/1335168,source,0.7891102433204651,,CMOS3,,3006.0,1.06e-11,1749222,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001059/CMOS3/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001059/CMOS3/2/v1,2.555,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749222,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001059/CMOS3/2/v1,ep06800001059wxt3s2,['known_source'],telemetry,source,v1,
5,11900514949,WXT J080950+521334,5.35,122.411,52.246,Unverified,Unverified,2025-12-15 18:26:33,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/475482/1335541,source,0.9730605483055116,,CMOS44,,1226.0,2.08e-11,1749360,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900514949/CMOS44/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900514949/CMOS44/1/v1,2.948,52.226,122.459,127.82,https://ep.bao.ac.cn/ep/data_center/ta_records/1749360,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900514949/CMOS44/1/v1,ep11900514949wxt44s1,['known_source'],telemetry,source,v1,
6,06800001059,WXT J094112-123634,5.35,145.299,-12.609,Unverified,Unverified,2025-12-15 20:04:37,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/543999/1335203,source,0.9203997254371644,,CMOS16,,2998.0,1.26e-11,1749236,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001059/CMOS16/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001059/CMOS16/2/v1,3.047,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749236,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001059/CMOS16/2/v1,ep06800001059wxt16s2,['known_source'],telemetry,source,v1,
7,11916652795,WXT J090907-494940,5.33,137.280,-49.828,Unverified,Unverified,2025-12-15 18:50:43,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544027/1335478,source,0.9955867528915404,,CMOS38,,1952.0,2.13e-11,1749323,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652795/CMOS38/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652795/CMOS38/1/v1,3.074,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749323,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652795/CMOS38/1/v1,ep11916652795wxt38s1,['known_source'],telemetry,source,v1,
8,08500000472,WXT J092433-104925,5.31,141.138,-10.824,Unverified,Unverified,2025-12-15 16:52:13,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544043/1335516,source,0.9389635324478148,,CMOS21,,2982.0,1.06e-11,1749351,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000472/CMOS21/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000472/CMOS21/3/v1,2.627,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749351,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000472/CMOS21/3/v1,ep08500000472wxt21s3,['known_source'],telemetry,source,v1,
9,08500000472,WXT J082454+090031,5.28,126.225,9.009,Unverified,Unverified,2025-12-15 16:46:42,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544022/1335451,source,0.901391863822937,,CMOS7,,3005.0,1.02e-11,1749312,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000472/CMOS7/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000472/CMOS7/1/v1,3.169,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1749312,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000472/CMOS7/1/v1,ep08500000472wxt7s1,['known_source'],telemetry,source,v1,
10,01709250029,WXT J014210+581931,5.20,25.540,58.325,Unverified,Unverified,2025-12-15 02:04:55,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/543196/1334809,source,0.7925979495048523,,CMOS2,,3078.0,1.17e-11,1748150,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/01709250029/CMOS2/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/01709250029/CMOS2/2/v1,3.313,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1748150,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/01709250029/CMOS2/2/v1,ep01709250029wxt2s2,['known_source'],telemetry,source,v1,
