index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11900515841,WXT J053106+313328,5.62,82.775,31.558,Unverified,Unverified,2025-12-16 21:22:45,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544636/1336824,source,0.4937197864055633,,CMOS10,,1904.0,1.14e-11,1750382,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900515841/CMOS10/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900515841/CMOS10/1/v1,3.341,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750382,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900515841/CMOS10/1/v1,ep11900515841wxt10s1,['known_source'],telemetry,source,v1,
2,11900515073,WXT J053219+200113,5.44,83.080,20.020,Unverified,Unverified,2025-12-16 12:01:02,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544550/1336439,arm,0.994515597820282,,CMOS31,,1136.4965,3.08e-11,1750181,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900515073/CMOS31/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900515073/CMOS31/3/v1,2.613,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750181,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900515073/CMOS31/3/v1,ep11900515073wxt31s3,['known_source'],telemetry,source,v1,
3,11916652831,WXT J024730-040459,5.38,41.877,-4.083,Unverified,Unverified,2025-12-16 22:48:07,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544731/1337636,source,0.8153982162475586,,CMOS42,,1195.0,9.72e-12,1751015,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652831/CMOS42/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652831/CMOS42/1/v2,2.397,-4.083,41.877,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1751015,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652831/CMOS42/1/v2,ep11916652831wxt42s1,['known_source'],telemetry,source,v2,
4,06800001062,WXT J075719-112656,5.36,119.331,-11.449,Unverified,Unverified,2025-12-16 19:57:08,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544684/1336875,source,0.9364155530929564,,CMOS3,,3016.0,1.26e-11,1750477,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001062/CMOS3/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001062/CMOS3/1/v2,3.287,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750477,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001062/CMOS3/1/v2,ep06800001062wxt3s1,['known_source'],telemetry,source,v2,
5,01709250166,WXT J075935-010352,5.31,119.896,-1.065,Unverified,Unverified,2025-12-16 15:36:07,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544572/1336663,source,0.9097938537597656,,CMOS4,,4360.0,1.04e-11,1750261,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/01709250166/CMOS4/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/01709250166/CMOS4/1/v1,3.213,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750261,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/01709250166/CMOS4/1/v1,ep01709250166wxt4s1,['known_source'],telemetry,source,v1,
6,11900516354,4U 0103-21,5.31,15.643,-21.926,Unclassified,Unclassified,2025-12-17 03:29:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/38412/1337916,source,0.9962683320045472,,CMOS13,,1840.0,1.98e-11,1751249,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900516354/CMOS13/v1?index_in_det=4,4,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900516354/CMOS13/4/v1,3.059,-21.882,15.675,190.93,https://ep.bao.ac.cn/ep/data_center/ta_records/1751249,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900516354/CMOS13/4/v1,ep11900516354wxt13s4,['known_source'],telemetry,source,v1,
7,11900516227,WXT J080028+053621,5.25,120.117,5.606,Unverified,Unverified,2025-12-17 02:24:14,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/545094/1337980,source,0.7107098698616028,,CMOS46,,1292.0,1.16e-11,1751270,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900516227/CMOS46/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900516227/CMOS46/2/v1,2.617,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1751270,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900516227/CMOS46/2/v1,ep11900516227wxt46s2,['known_source'],telemetry,source,v1,
8,11916652832,WXT J011241+050549,5.24,18.171,5.097,Unverified,Unverified,2025-12-17 00:18:17,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544900/1337484,source,0.9405242204666138,,CMOS45,,1543.0,1.46e-11,1750921,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652832/CMOS45/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652832/CMOS45/1/v1,3.058,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750921,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652832/CMOS45/1/v1,ep11916652832wxt45s1,['known_source'],telemetry,source,v1,
9,06800001062,WXT J100828+003612,5.21,152.117,0.603,Unverified,Unverified,2025-12-16 20:02:34,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/544687/1336892,source,0.8799756169319153,,CMOS20,,3059.0,1.20e-11,1750486,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001062/CMOS20/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001062/CMOS20/1/v2,3.021,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1750486,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001062/CMOS20/1/v2,ep06800001062wxt20s1,['known_source'],telemetry,source,v2,
10,11900516354,WXTJ004836+204713,5.19,12.151,20.787,Unverified,Unverified,2025-12-17 03:29:52,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/545092/1337968,source,0.799312949180603,,CMOS24,,1811.0,9.11e-12,1751267,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900516354/CMOS24/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900516354/CMOS24/1/v1,2.721,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1751267,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900516354/CMOS24/1/v1,ep11900516354wxt24s1,['known_source'],telemetry,source,v1,
